GeneSymbol,Platform,TCGA.05.4390.01,TCGA.05.4417.01,TCGA.05.4433.01,TCGA.44.5644.01,TCGA.44.6145.01
MDN1,geneExp,-0.242119213,-0.100955944,-0.046046705,-0.14427702,-0.138515076
MDP1,geneExp,-0.208129131,-0.161338427,-0.161470092,-0.24738931,-0.245557515
ME1,geneExp,-0.222199009,-0.064670499,-0.072501478,-0.255541729,0.037046027
ME2,geneExp,-0.055208378,-0.104919902,-0.078598472,-0.207771279,-0.143951812
ME3,geneExp,-0.213298495,-0.150657852,-0.166953263,-0.22394436,-0.226861952
MEA1,geneExp,0.01090974,-0.04698516,-0.080045211,-0.11193687,-0.03940801
MEAF6,geneExp,-0.109882976,-0.069244293,-0.031475919,-0.075092204,-0.04699678
MECOM,geneExp,-0.10960043,-0.027165383,0.214470749,-0.232629888,0.091639857
MECP2,geneExp,-0.149158269,-0.075723839,0.01337318,0.136954711,-0.047902903
MECR,geneExp,-0.228556516,-0.146465208,-0.139361763,-0.210317047,-0.194694625
MED1,geneExp,-0.05181771,-0.020076001,0.024533785,-0.111481609,0.028324607
MED10,geneExp,-0.197334075,-0.133353663,-0.110633535,0.167503832,-0.170342613
MED11,geneExp,-0.237174483,-0.144483223,-0.153622537,-0.220949344,-0.224709917
MED12,geneExp,-0.105220793,-0.016950576,0.034867675,0.0086184,-0.031252906
MED13,geneExp,0.148655823,0.110200932,0.084780386,0.100565284,0.160165334
MED13L,geneExp,0.299540749,0.261517314,0.007276187,0.506239789,0.159485737
MED14,geneExp,0.030684413,0.000506077,0.020705082,0.259899987,0.100361294
MED15,geneExp,-0.000533781,0.049293231,0.154430827,0.950999192,0.07668886
MED16,geneExp,0.064595392,-0.054836843,-0.060720837,-0.11851989,-0.132965077
MED17,geneExp,-0.177131325,-0.099202656,-0.139465108,-0.156107315,-0.15743037
MED18,geneExp,-0.212168265,-0.153020975,-0.116627195,-0.193095718,-0.207040535
MED19,geneExp,-0.245368598,-0.131981514,-0.162199663,-0.202080768,-0.208173202
MED20,geneExp,-0.204115413,-0.123901145,-0.122104164,-0.196090734,-0.162753843
MED21,geneExp,-0.156504722,-0.10751171,-0.051110317,-0.176623137,-0.159355879
MED22,geneExp,-0.181652224,-0.094247712,-0.092962579,-0.193095718,-0.127868149
MED23,geneExp,-0.193237007,-0.087082097,-0.050180268,-0.15056653,-0.113823257
MED24,geneExp,0.107261353,0.004012652,-0.001404285,-0.059667894,0.061964372
MED25,geneExp,-0.112567267,-0.067338553,-0.045695355,-0.052433452,-0.050847797
MED26,geneExp,-0.261615586,-0.155841481,-0.154035895,-0.233228887,-0.219612989
MED27,geneExp,-0.183630116,-0.148904564,-0.15083238,-0.162247098,-0.220179304
MED28,geneExp,-0.118500943,-0.128703637,-0.101746397,-0.196539984,-0.194354836
MED29,geneExp,0.027015422,-0.038599873,0.015543301,0.17723763,0.003066455
MED30,geneExp,-0.193943407,-0.155460331,-0.155689313,-0.198636502,-0.233771144
MED31,geneExp,-0.259219504,-0.163661143,-0.166961528,-0.260086666,-0.238951894
MED4,geneExp,-0.132770018,-0.084566509,-0.095959415,-0.156107315,-0.122091624
MED6,geneExp,-0.094766218,-0.137088923,-0.133368103,-0.199385251,-0.204548711
MED7,geneExp,-0.278851499,-0.163998083,-0.154655931,-0.268120794,-0.237848687
MED8,geneExp,-0.126836342,-0.097678054,-0.095649391,0.632329831,-0.079843685
MED9,geneExp,-0.208918881,-0.144559456,-0.145148744,-0.188004205,-0.17022935
MEDAG,geneExp,-0.266701579,-0.0967633,-0.173980305,-0.267671545,-0.232978284
MEF2A,geneExp,-0.165412314,-0.042348859,0.033280391,-0.032738235,-0.053475547
MEF2C,geneExp,-0.260485356,-0.05399831,-0.124067607,-0.251498464,-0.151540582
MEF2D,geneExp,0.050043749,0.137872392,0.142133495,0.133061174,0.306277478
MEGF6,geneExp,-0.246781375,-0.132667594,-0.024242198,-0.19968475,-0.103629382
MEGF8,geneExp,0.012463801,-0.035093299,-0.073018169,0.019999446,-0.096153893
MEGF9,geneExp,-0.229545462,0.222411375,0.075893235,-0.161348577,0.321794808
MEI1,geneExp,-0.280122991,-0.145169292,-0.172223541,-0.282047607,-0.22165176
MEIOC,geneExp,-0.302444918,-0.175661259,-0.175323711,-0.288936139,-0.257670103
MEIS1,geneExp,-0.279981729,-0.139375826,-0.157032718,-0.234127386,-0.220972164
MEIS2,geneExp,-0.300749595,-0.147456195,-0.106913342,-0.246406952,-0.208059939
MEIS3,geneExp,-0.283796229,-0.16201611,-0.173773626,-0.273811306,-0.231392565
MEIS3P1,geneExp,-0.245227336,-0.143339772,-0.128304503,-0.238470172,-0.171701788
MELK,geneExp,-0.168795904,-0.155765249,-0.141635217,-0.181265423,-0.186313014
MELTF,geneExp,-0.292414196,-0.174365354,-0.126134382,-0.274260578,-0.169549754
MEMO1,geneExp,-0.189846338,-0.114392227,-0.151927781,-0.199308867,-0.192261701
MEN1,geneExp,-0.126553773,-0.068786922,-0.11507711,-0.103395079,-0.131039569
MEOX1,geneExp,-0.303575149,-0.17314567,-0.174910353,-0.289385388,-0.257443577
MEOX2,geneExp,-0.29142525,-0.149819318,-0.161166282,-0.284443603,-0.240227247
MEPCE,geneExp,-0.148028039,-0.105148587,-0.023622162,0.076605196,-0.041673307
MERTK,geneExp,-0.192671892,-0.108502709,-0.147008841,-0.211664794,-0.195487485
MESD,geneExp,0.068268607,0.011414583,0.074446483,0.069566915,0.083484771
MESP1,geneExp,-0.283654945,-0.175737491,-0.17480702,-0.287738119,-0.250647649
MEST,geneExp,0.305333141,-0.024268644,-0.079838544,0.391081542,-0.113370205
MET,geneExp,-0.214146157,-0.157823466,0.479225087,0.181580394,1.272656393
METAP1,geneExp,-0.147180377,-0.066957402,-0.050180268,-0.051880865,-0.098645716
METAP1D,geneExp,-0.302162372,-0.174822737,-0.172740244,-0.272912808,-0.253592561
METAP2,geneExp,0.11361886,0.04853093,-0.051627007,0.27292828,0.031042975
METRN,geneExp,-0.246498828,-0.159881672,-0.166333227,-0.27920234,-0.21723441
METRNL,geneExp,-0.228132685,-0.097754287,-0.067851224,-0.271415311,-0.128547745
METTL1,geneExp,-0.165970351,-0.129694623,-0.147525544,-0.139335235,-0.218253796
METTL12,geneExp,-0.291137041,-0.17238109,-0.171810184,-0.274260578,-0.250523072
METTL13,geneExp,-0.08685465,-0.073436936,-0.05596725,-0.142030752,-0.088565122
METTL14,geneExp,-0.249465666,-0.150581619,-0.136571618,-0.251348715,-0.221765023
METTL15,geneExp,-0.253986565,-0.133734801,-0.120037389,-0.1904002,-0.196280345
METTL16,geneExp,-0.21230955,-0.111018297,-0.118280625,-0.142629751,-0.150747723
METTL17,geneExp,-0.130227011,-0.139756977,-0.133988139,-0.13514222,-0.212364008
METTL18,geneExp,-0.265147517,-0.162702178,-0.160029555,-0.25644025,-0.227994619
METTL21A,geneExp,-0.254127849,-0.13480202,-0.153932549,-0.152962548,-0.197526256
METTL22,geneExp,-0.197051529,-0.160643973,-0.161166282,-0.249102469,-0.232638477
METTL23,geneExp,-0.202278805,-0.13144791,-0.138535047,-0.18306242,-0.190617083
METTL25,geneExp,-0.282242168,-0.168190726,-0.16881336,-0.268869543,-0.246570106
METTL26,geneExp,0.095535286,-0.085023892,-0.119727364,-0.105192098,-0.145650794
METTL27,geneExp,-0.23745703,-0.174670272,-0.166539906,-0.285491873,-0.243738475
METTL2A,geneExp,-0.177978987,-0.135640554,-0.138535047,-0.208969277,-0.174759946
METTL2B,geneExp,-0.210896773,-0.157594769,-0.143908671,-0.232929388,-0.183594646
METTL3,geneExp,-0.0384076,-0.122795054,-0.127781598,-0.090618367,-0.201234569
METTL4,geneExp,-0.227285024,-0.158890685,-0.147215519,-0.199385251,-0.215308902
METTL5,geneExp,-0.244708829,-0.130778615,-0.143880775,-0.124652197,-0.153780975
METTL6,geneExp,-0.24847672,-0.15835707,-0.152589143,-0.252546735,-0.22482318
METTL7A,geneExp,-0.214146157,-0.051863872,0.072586387,-0.236523403,-0.028987609
METTL7B,geneExp,-0.129661896,-0.166513671,-0.122517522,-0.283095855,-0.245890509
METTL8,geneExp,-0.268962039,-0.14585536,-0.148765604,-0.235025906,-0.21768748
METTL9,geneExp,0.443644338,0.147934734,0.061219103,0.228152846,0.267880556
MEX3A,geneExp,-0.112143415,-0.104462519,-0.170466778,-0.202530017,-0.240906844
MEX3B,geneExp,-0.263028363,-0.159957904,-0.171603505,-0.216007558,-0.249515
MEX3C,geneExp,0.033090383,-0.072522182,-0.083868762,-0.195491736,-0.090603894
MEX3D,geneExp,-0.148593154,-0.112237969,-0.149282307,-0.164044094,-0.143272215
MFAP1,geneExp,-0.142659478,-0.108274011,-0.067437867,-0.156107315,-0.12628243
MFAP2,geneExp,-0.129944464,-0.06360328,-0.166643239,-0.243112436,-0.138401813
MFAP3,geneExp,-0.111013206,-0.064746732,-0.059997467,-0.161947576,-0.108726328
MFAP3L,geneExp,-0.292555458,-0.168114505,-0.169123372,-0.286839621,-0.250421122
MFAP4,geneExp,-0.193378292,0.165696306,0.04168805,-0.242663186,0.190633678
MFF,geneExp,-0.135030456,-0.050491735,-0.099266264,0.020448695,0.383411093
MFGE8,geneExp,0.206297258,0.119119834,-0.049663565,-0.125558171,-0.016415155
MFHAS1,geneExp,0.11856359,-0.05102535,-0.110530202,-0.196689733,-0.183368102
MFN1,geneExp,-0.152407653,-0.111704366,-0.096166094,0.001729869,-0.087885526
MFN2,geneExp,0.030829944,0.073686802,0.365965619,0.157470534,0.269579538
MFNG,geneExp,-0.272776539,-0.13289628,-0.116833874,-0.177503688,-0.198205853
MFRP,geneExp,-0.22262284,-0.091350973,-0.15010901,-0.213611563,-0.188351785
MFSD1,geneExp,-0.033451567,0.080013883,0.209820495,-0.050832617,0.180779592
MFSD10,geneExp,0.151057545,-0.05399831,0.050161843,0.093527003,-0.097173278
MFSD11,geneExp,-0.215601317,-0.103364046,-0.103225171,-0.203976599,-0.147681641
MFSD12,geneExp,-0.034299228,-0.046756475,-0.057000631,-0.073295208,-0.063646759
MFSD13A,geneExp,-0.260767903,-0.161711192,-0.132438054,-0.22424386,-0.191409942
MFSD14A,geneExp,-0.024551053,-0.046222859,-0.084385453,-0.19204747,-0.02660903
MFSD14B,geneExp,-0.101123747,-0.014587441,0.088190567,-0.033461538,0.192785712
MFSD14C,geneExp,-0.299195534,-0.176118642,-0.173980305,-0.284443603,-0.255064999
MFSD2A,geneExp,0.360714138,-0.097830519,-0.068884606,-0.142629751,-0.211004833
MFSD2B,geneExp,-0.283513682,-0.172612067,-0.167883312,-0.284144103,-0.251213982
MFSD3,geneExp,-0.022714423,-0.139299594,-0.148455592,-0.223495111,-0.236036441
MFSD4A,geneExp,-0.22149261,-0.168343191,-0.150935725,-0.286689871,-0.156524248
MFSD4B,geneExp,-0.278851499,-0.164150548,-0.157756088,-0.265125778,-0.236376231
MFSD5,geneExp,-0.108611484,-0.078391893,-0.086348895,-0.0951588,-0.131152832
MFSD6,geneExp,-0.1039493,0.095412332,0.155050851,0.264242751,0.118596992
MFSD6L,geneExp,-0.29142525,-0.177719476,-0.168606681,-0.228736373,-0.252120105
MFSD7,geneExp,-0.214182899,-0.163260185,-0.141789191,-0.269330772,-0.233907052
MFSD8,geneExp,-0.223611786,-0.15317344,-0.126754419,-0.168087359,-0.215082376
MFSD9,geneExp,-0.243390706,-0.130304459,-0.133574781,-0.231431891,-0.223803795
MGA,geneExp,-0.1875859,-0.108883859,-0.038606306,-0.014742712,-0.088565122
MGAT1,geneExp,0.384731388,0.297421608,0.532961336,0.272029781,0.341729488
MGAT2,geneExp,0.28781466,0.005918405,-0.051420329,-0.096955797,-0.135683445
MGAT3,geneExp,-0.276449776,-0.163159561,-0.064234364,-0.169884378,-0.243285422
MGAT4A,geneExp,0.504535158,0.156777416,-0.033336015,1.394111349,0.005445033
MGAT4B,geneExp,0.223533171,0.049619493,0.700887102,0.070315663,0.262330557
MGAT5,geneExp,-0.253845281,-0.120775721,-0.078908484,-0.265724777,-0.203189518
MGC16142,geneExp,-0.303151318,-0.177567011,-0.175220378,-0.289085889,-0.256084384
MGC16275,geneExp,-0.298912987,-0.173984204,-0.172636899,-0.272164059,-0.253252753
MGC2752,geneExp,-0.141105417,-0.112695352,-0.09823287,-0.196390234,-0.155844651
MGC72080,geneExp,-0.282664583,-0.163374521,-0.169395159,-0.234983976,-0.224672534
MGEA5,geneExp,0.038176397,0.08656965,0.180678909,0.411148139,0.327005017
MGLL,geneExp,0.626740651,0.335993943,0.519940635,1.193295752,0.415125349
MGME1,geneExp,-0.237174483,-0.142196332,-0.130577958,-0.124659673,-0.209532377
MGMT,geneExp,-0.152266391,-0.14394962,-0.148248913,-0.218852825,-0.168303842
MGP,geneExp,0.051456526,0.39781641,0.121982394,0.221863314,0.153256142
MGRN1,geneExp,0.438275777,0.041594001,0.147713798,0.045906303,0.141363302
MGST1,geneExp,0.164761505,0.809153055,0.000765824,0.080648461,1.435305271
MGST2,geneExp,-0.14689783,-0.104919902,-0.027755713,-0.106240346,-0.16660486
MGST3,geneExp,0.04665308,-0.033568697,0.122292418,0.041863038,0.052789883
MIA3,geneExp,0.059368093,0.251607426,0.517873847,0.066871397,0.185989802
MIAT,geneExp,-0.277862553,-0.147289249,-0.156642106,0.872889272,-0.163093632
MIB1,geneExp,0.276936254,0.009577444,0.059565685,0.165557063,-0.048355955
MIB2,geneExp,-0.17049125,-0.145702907,-0.119934043,-0.108786114,-0.18132933
MICA,geneExp,-0.283231114,-0.160796426,-0.137088308,-0.260184015,-0.220066041
MICAL1,geneExp,-0.200724744,-0.10011741,-0.003574406,-0.008752678,-0.126055903
MICAL2,geneExp,0.69964013,0.184906247,0.314192812,0.122578649,0.119842903
MICAL3,geneExp,-0.282383452,-0.137470074,-0.07880515,0.337770309,-0.139421199
MICALCL,geneExp,-0.233359962,-0.16392185,-0.158789482,-0.286540121,-0.253819087
MICALL1,geneExp,-0.125140997,-0.101413327,-0.063821006,-0.19818723,-0.164905878
MICALL2,geneExp,-0.248900551,-0.12923724,-0.004297776,-0.22394436,-0.149615074
MICB,geneExp,-0.235902969,-0.161482494,-0.154139228,-0.248203948,-0.187105855
MICU1,geneExp,0.00596501,0.043957137,0.029390718,0.015806431,0.078727632
MICU2,geneExp,-0.166252919,-0.083423058,-0.110426869,-0.163594845,-0.155618125
MICU3,geneExp,-0.298206588,-0.17162108,-0.17119016,-0.288037618,-0.254045613
MID1,geneExp,-0.274189316,-0.117497832,-0.10546659,-0.1906997,-0.144026562
MID1IP1,geneExp,0.083385366,0.004165117,0.063802582,0.196255956,-0.085506947
MID2,geneExp,-0.237174483,-0.125197062,-0.152279131,-0.219002575,-0.174533419
MIDN,geneExp,0.274534531,0.026576715,0.153500779,0.197154454,0.102400065
MIEF1,geneExp,-0.088973826,-0.079001729,-0.063407649,-0.100100563,-0.145197724
MIEF2,geneExp,-0.251584842,-0.160720193,-0.154655931,-0.248054198,-0.211344622
MIEN1,geneExp,-0.02525743,-0.052778638,-0.091722519,-0.075391704,-0.042352904
MIER1,geneExp,-0.135171741,-0.075571374,-0.088725683,-0.137837738,-0.032612099
MIER2,geneExp,-0.21767811,-0.130685609,-0.140085132,-0.228586624,-0.195487485
MIER3,geneExp,-0.197899191,-0.14394962,-0.084695465,-0.078236971,-0.186199733
MIF,geneExp,2.396657654,0.270042108,0.090501221,0.825773217,0.285378905
MIF4GD,geneExp,-0.185787428,-0.129482698,-0.123814426,-0.16361581,-0.180539877
MIGA1,geneExp,-0.244803483,-0.139833197,-0.126341061,-0.186506686,-0.161281387
MIGA2,geneExp,-0.261756849,-0.146693894,-0.110426869,-0.241315417,-0.188011978
MIIP,geneExp,-0.216830449,-0.133506116,-0.137604999,-0.192197219,-0.185859943
MILR1,geneExp,-0.29947808,-0.17459404,-0.172843578,-0.289535138,-0.249288474
MINDY1,geneExp,-0.065804238,-0.077629592,-0.088829028,-0.131098956,-0.177704858
MINDY2,geneExp,-0.278427668,-0.151877524,-0.135744902,-0.252995984,-0.219952778
MINDY3,geneExp,-0.227850139,-0.153020975,-0.126444394,-0.260932763,-0.208399728
MINDY4,geneExp,-0.253387539,-0.152440101,-0.152492012,-0.238533067,-0.229693583
MINK1,geneExp,0.089608667,0.000964216,0.14139152,0.508176064,0.132313408
MINOS1,geneExp,-0.102960354,-0.080620092,-0.080469934,0.158219282,-0.057521372
MINPP1,geneExp,-0.182923717,-0.080983702,-0.115800492,-0.064759407,-0.159582405
MIOS,geneExp,-0.162438397,-0.110865832,-0.104846566,-0.220050845,-0.199565046
MIPEP,geneExp,-0.262745795,-0.138842211,-0.138121702,-0.262130761,-0.218706866
MIPOL1,geneExp,-0.265430086,-0.162854631,-0.165609857,-0.276506823,-0.246117053
MIR155HG,geneExp,-0.301032141,-0.175508806,-0.173256935,-0.283395355,-0.250534385
MIR17HG,geneExp,-0.294392088,-0.176880943,-0.17315359,-0.276357073,-0.257330296
MIR22HG,geneExp,-0.27856893,-0.162625946,-0.150419034,-0.253744732,-0.240227247
MIR600HG,geneExp,-0.296087411,-0.173221903,-0.165299833,-0.237122402,-0.246570106
MIS12,geneExp,-0.191541684,-0.13663154,-0.146698829,-0.149668032,-0.197979327
MIS18A,geneExp,-0.263169625,-0.164836616,-0.154655931,-0.220050845,-0.227201759
MIS18BP1,geneExp,-0.09179938,-0.128474939,-0.104846566,-0.23936867,-0.17498649
MISP,geneExp,-0.032462621,-0.095391164,0.179438849,-0.148170535,0.113613326
MITD1,geneExp,-0.267125431,-0.154316879,-0.15248581,-0.230084121,-0.207040535
MITF,geneExp,-0.279699161,-0.150352934,-0.093479282,-0.272613308,-0.203302781
MKI67,geneExp,0.094970171,0.01537091,0.196696447,0.239084643,0.150537774
MKKS,geneExp,-0.163851174,-0.088911617,-0.093479282,-0.010549675,-0.176345665
MKL1,geneExp,-0.109035314,-0.054303228,-0.059894122,-0.039451549,-0.066138601
MKL2,geneExp,0.050043749,-0.015121056,-0.045530014,0.278319314,-0.002143737
MKLN1,geneExp,-0.042634627,-0.05765735,-0.022588768,0.171547096,0.173870418
MKNK1,geneExp,-0.208052837,-0.126264281,-0.115686818,-0.157155563,-0.136692647
MKNK2,geneExp,0.315646431,0.136195338,0.236275256,0.241181139,0.371178446
MKRN1,geneExp,0.200363582,0.037401358,0.194629672,0.45053256,0.777460815
MKRN2,geneExp,-0.189281223,-0.121614254,-0.092135876,-0.194892737,-0.160941598
MKS1,geneExp,-0.227002455,-0.154469344,-0.148042235,-0.208669777,-0.222784409
MLEC,geneExp,4.035073067,0.808009603,0.412984839,3.735911925,0.742461858
MLF1,geneExp,-0.269950985,-0.124282296,-0.149075629,-0.211065795,-0.189144645
MLF2,geneExp,0.498742767,0.524358071,0.164661372,0.927488353,0.396436599
MLH1,geneExp,-0.166394181,-0.120623256,-0.104743221,-0.18291267,-0.164792615
MLH3,geneExp,-0.189846338,-0.147075044,-0.121380795,-0.204926012,-0.205228308
MLKL,geneExp,-0.274754431,-0.130990527,-0.113113681,-0.256889499,-0.184500768
MLLT1,geneExp,0.052869302,-0.012910386,-0.05720731,-0.087371771,-0.06647839
MLLT10,geneExp,-0.204539244,-0.122681473,-0.105259911,-0.243561685,-0.146330373
MLLT11,geneExp,-0.206940989,-0.155307878,-0.172326887,0.031679991,-0.249628263
MLLT3,geneExp,-0.210614204,-0.13480202,-0.122414176,-0.252546735,-0.14667018
MLLT6,geneExp,0.397446423,0.080166348,0.547015432,0.374758734,0.527031395
MLPH,geneExp,0.406770768,0.546922134,0.74284271,0.568985299,0.135473514
MLST8,geneExp,-0.046929498,-0.09837023,-0.096901868,-0.107152333,-0.132512025
MLX,geneExp,0.005166788,-0.018103926,0.055803116,-0.099780099,0.005130149
MLXIP,geneExp,-0.027517891,-0.003381648,0.020710246,0.319500732,-0.013810068
MLYCD,geneExp,-0.255540626,-0.151648838,-0.139981799,-0.241015917,-0.216328288
MMAA,geneExp,-0.278003837,-0.150048016,-0.140808514,-0.253295483,-0.208966043
MMAB,geneExp,-0.166252919,-0.128398719,-0.132851412,-0.118220391,-0.187558925
MMACHC,geneExp,-0.271222478,-0.162168563,-0.16808999,-0.267821295,-0.247362965
MMADHC,geneExp,-0.03090856,0.020097169,0.023810416,0.217820049,0.081106192
MMD,geneExp,0.110793307,-0.139604512,-0.142461932,-0.11223038,-0.144631408
MMGT1,geneExp,-0.09900457,-0.06322213,-0.04687342,-0.11866964,-0.115975291
MMP11,geneExp,-0.039102674,-0.073589401,-0.166229881,-0.2471557,0.33187542
MMP14,geneExp,1.118388199,1.306248342,0.850521875,0.229800093,1.230634999
MMP15,geneExp,0.036904904,0.098690209,0.294455081,0.028235725,0.215891813
MMP17,geneExp,-0.298065303,-0.154621809,-0.170880135,-0.284593352,-0.2423793
MMP19,geneExp,-0.217112995,-0.106596957,-0.13739832,-0.22304584,-0.198658923
MMP2,geneExp,1.064278717,1.761645869,0.239788783,0.273527278,3.120465331
MMP23B,geneExp,-0.263593478,-0.148523414,-0.166126548,-0.276806323,-0.239434406
MMP24,geneExp,-0.134324079,-0.165522684,-0.140911847,-0.081681237,-0.125149781
MMP25,geneExp,-0.298123237,-0.168371397,-0.166511997,-0.282447428,-0.158124687
MMP7,geneExp,-0.259213842,-0.15873822,-0.110633535,-0.270966061,-0.128661008
MMP9,geneExp,0.360714138,0.167983209,-0.086038871,-0.178420156,-0.05096106
MMRN1,geneExp,-0.293403142,-0.151572606,-0.153312525,-0.285042624,-0.220066041
MMRN2,geneExp,-0.246357544,-0.05102535,-0.117763922,-0.211814544,-0.145537531
MMS19,geneExp,-0.038113728,-0.022744042,-0.027342355,0.023293962,-0.034311063
MMS22L,geneExp,-0.276732323,-0.160034125,-0.150212356,-0.248353698,-0.181102804
MN1,geneExp,-0.210472942,-0.12405361,-0.169743408,-0.279801339,-0.218933392
MNAT1,geneExp,-0.16484012,-0.152639825,-0.151865774,-0.241165667,-0.233431337
MND1,geneExp,-0.285209006,-0.174060436,-0.171293493,-0.281748108,-0.25347928
MNDA,geneExp,-0.26825564,-0.109569928,-0.105053232,-0.282946106,-0.198658923
MNS1,geneExp,-0.301879825,-0.173907971,-0.16643656,-0.261981011,-0.252346631
MNT,geneExp,-0.201148575,-0.103928915,-0.07952852,-0.11088261,-0.170342613
MOAP1,geneExp,-0.000675065,-0.099507574,-0.068264582,-0.200283749,-0.146896706
MOB1A,geneExp,-0.116664314,-0.045079408,-0.031475919,-0.185907687,-0.022418224
MOB1B,geneExp,-0.168513358,-0.042258901,-0.093789294,-0.111631358,-0.188238522
MOB2,geneExp,-0.226154793,-0.109722381,-0.110736881,-0.161797826,-0.131266113
MOB3A,geneExp,0.012181233,-0.02480226,-0.07353486,-0.117920891,-0.068630442
MOB3B,geneExp,-0.28535029,-0.147913578,-0.121484128,-0.05412711,-0.226295636
MOB3C,geneExp,-0.25457004,-0.138994676,-0.121081111,-0.243561685,-0.155628327
MOB4,geneExp,-0.095048786,-0.047976147,-0.06919463,-0.009800926,-0.067611039
MOCOS,geneExp,-0.165122689,-0.164760384,-0.150315689,-0.217355328,-0.203869115
MOCS1,geneExp,-0.225718243,-0.132199534,-0.155507442,-0.261456887,-0.231753888
MOCS2,geneExp,-0.208212481,-0.131752828,-0.123034213,-0.155957565,-0.162414036
